Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,X-coordinate,Y-coordinate,Latitude,Longitude,Location
20205007824,THEFT BY SHOPLIFTING,607,N,02/22/2020 08:33:00 AM,02/22/2020,833,02/24/2020 04:36:00 PM,02/24/2020,1636,COMMERCIAL / OFFICE BUILDING,2025 GUADALUPE ST,78705,9,BA,1,362,6,N,02/25/2020,23C,Theft,3114547,3114547,30.28362462,-97.74164752,"(30.28362462, -97.74164752)"
20205012115,THEFT OF BICYCLE,609,N,03/20/2020 12:00:00 PM,03/20/2020,1200,03/25/2020 03:30:00 PM,03/25/2020,1530,RESIDENCE / HOME,2212 SAN GABRIEL ST,78705,9,BA,2,358,,N,03/26/2020,23H,Theft,3112358,3112358,30.28662345,-97.74850422,"(30.28662345, -97.74850422)"
20205018757,HARASSMENT,2703,N,05/11/2020 09:05:00 AM,05/11/2020,905,05/13/2020 02:59:00 PM,05/13/2020,1459,RESIDENCE / HOME,610 W 30TH ST,78705,9,BA,3,345,2,N,05/20/2020,,,3114113,3114113,30.29713002,-97.74266041,"(30.29713002, -97.74266041)"
20198000855,BURGLARY OF VEHICLE,601,N,03/05/2019 12:00:00 PM,03/05/2019,1200,03/05/2019 02:52:00 PM,03/05/2019,1452,PARKING LOTS / GARAGE,2904 GUADALUPE ST,78705,9,BA,3,345,2,N,03/13/2019,23F,Theft,3114062,3114062,30.29588806,-97.74285539,"(30.29588806, -97.74285539)"
20195015435,FRAUD - OTHER,1199,N,04/14/2019 09:29:00 AM,04/14/2019,929,04/16/2019 09:29:00 AM,04/16/2019,929,RESIDENCE / HOME,2807 RIO GRANDE ST,78705,9,BA,1,360,6,N,04/18/2019,,,3113773,3113773,30.29396862,-97.74382285,"(30.29396862, -97.74382285)"
20195006099,THEFT BY SHOPLIFTING,607,N,02/10/2019 04:08:00 PM,02/10/2019,1608,02/11/2019 05:38:00 PM,02/11/2019,1738,DEPARTMENT / DISCOUNT STORE,2025 GUADALUPE ST,78705,9,BA,1,362,6,N,02/12/2019,23C,Theft,3114547,3114547,30.28362462,-97.74164752,"(30.28362462, -97.74164752)"
20195018448,DEBIT CARD ABUSE,1108,N,05/03/2019 12:00:00 PM,05/03/2019,1200,05/06/2019 03:04:00 PM,05/06/2019,1504,COMMERCIAL / OFFICE BUILDING,GUADALUPE ST / W 38TH ST,78705,9,BA,5,331,3,N,05/07/2019,,,3115488,3115488,30.30274027,-97.73815152,"(30.30274027, -97.73815152)"
20195031304,THEFT,600,N,07/26/2019 09:30:00 PM,07/26/2019,2130,08/01/2019 11:37:00 AM,08/01/2019,1137,COMMERCIAL / OFFICE BUILDING,2021 GUADALUPE ST,78705,9,BA,1,362,6,N,08/02/2019,23H,Theft,3114666,3114666,30.28346032,-97.74127482,"(30.28346032, -97.74127482)"
20205047614,THEFT FROM AUTO,603,N,11/21/2020 04:00:00 PM,11/21/2020,1600,11/22/2020 11:05:00 AM,11/22/2020,1105,PARKING LOTS / GARAGE,910 W 26TH ST,78705,9,BA,3,356,,N,11/23/2020,23F,Theft,3112810,3112810,30.29116041,-97.74695021,"(30.29116041, -97.74695021)"
20195026737,THEFT,600,N,06/30/2019 06:30:00 PM,06/30/2019,1830,06/30/2019 07:01:00 PM,06/30/2019,1901,STREETS / HWY / ROAD / ALLEY,2025 GUADALUPE ST,78705,9,BA,1,362,6,N,07/01/2019,23H,Theft,3114547,3114547,30.28362462,-97.74164752,"(30.28362462, -97.74164752)"
20205040824,BURGLARY OF VEHICLE,601,N,10/08/2020 08:00:00 PM,10/08/2020,2000,10/11/2020 09:50:00 AM,10/11/2020,950,PARKING LOTS / GARAGE,2212 SAN GABRIEL ST,78705,9,BA,2,358,,N,10/12/2020,23F,Theft,3112354,3112354,30.28662646,-97.74851682,"(30.28662646, -97.74851682)"
20195003072,DEBIT CARD ABUSE,1108,N,01/20/2019 08:50:00 PM,01/20/2019,2050,01/22/2019 08:57:00 PM,01/22/2019,2057,OTHER / UNKNOWN,2025 GUADALUPE ST,78705,9,BA,1,362,6,N,01/23/2019,,,3114547,3114547,30.28362462,-97.74164752,"(30.28362462, -97.74164752)"
20201872691,AUTO THEFT,700,N,07/03/2020 05:00:00 PM,07/03/2020,1700,07/05/2020 11:22:00 PM,07/05/2020,2322,STREETS / HWY / ROAD / ALLEY,800 W 26TH ST,78705,9,BA,3,356,6,N,07/09/2020,240,Auto Theft,3113247,3113247,30.29095654,-97.7455707,"(30.29095654, -97.7455707)"
20201380770,AUTO THEFT,700,N,05/10/2020 10:00:00 PM,05/10/2020,2200,05/17/2020 12:34:00 PM,05/17/2020,1234,STREETS / HWY / ROAD / ALLEY,2704 RIO GRANDE ST,78705,9,BA,3,356,6,C,05/28/2020,240,Auto Theft,3113552,3113552,30.29296019,-97.74455033,"(30.29296019, -97.74455033)"
20193430155,POSSESSION OF MARIJUANA,1803,N,12/09/2019 04:21:00 AM,12/09/2019,421,12/09/2019 04:21:00 AM,12/09/2019,421,PARKING LOTS / GARAGE,2212 SAN GABRIEL ST,78705,9,BA,2,358,,C,12/09/2019,,,3112358,3112358,30.28662345,-97.74850422,"(30.28662345, -97.74850422)"
20198003816,THEFT OF BICYCLE,609,N,10/04/2019 04:50:00 PM,10/04/2019,1650,10/05/2019 05:00:00 PM,10/05/2019,1700,PARKING LOTS / GARAGE,203 E 31ST ST,78705,9,BA,1,346,5,N,10/23/2019,23H,Theft,3116200,3116200,30.29409894,-97.73612727,"(30.29409894, -97.73612727)"
20205017345,THEFT,600,N,05/03/2020 02:00:00 PM,05/03/2020,1400,05/03/2020 03:34:00 PM,05/03/2020,1534,OTHER / UNKNOWN,2510 LEON ST,78705,9,BA,3,356,6,N,05/12/2020,23H,Theft,3112026,3112026,30.29051779,-97.74945213,"(30.29051779, -97.74945213)"
20208005321,THEFT OF BICYCLE,609,N,10/30/2020 05:30:00 PM,10/30/2020,1730,11/02/2020 05:40:00 PM,11/02/2020,1740,PARKING LOTS / GARAGE,3320 HARMON AVE,78705,9,BA,1,348,4,N,11/05/2020,23H,Theft,3120329,3120329,30.2918843,-97.72310077,"(30.2918843, -97.72310077)"
20205013390,BURGLARY NON RESIDENCE,502,N,03/04/2020 02:00:00 AM,03/04/2020,200,04/01/2020 12:00:00 PM,04/01/2020,1200,PARKING LOTS / GARAGE,3320 HARMON AVE,78705,9,BA,1,348,4,C,05/19/2020,220,Burglary,3120329,3120329,30.2918843,-97.72310077,"(30.2918843, -97.72310077)"
20205036778,INDECENT EXPOSURE,1706,N,08/29/2020 04:00:00 AM,08/29/2020,400,09/15/2020 10:43:00 AM,09/15/2020,1043,STREETS / HWY / ROAD / ALLEY,900 W 26TH ST,78705,9,BA,3,356,6,N,10/08/2020,,,3112953,3112953,30.29099459,-97.74650145,"(30.29099459, -97.74650145)"
2019801297,THEFT BY SHOPLIFTING,607,N,03/21/2019 06:09:00 PM,03/21/2019,1809,03/21/2019 06:09:00 PM,03/21/2019,1809,DEPARTMENT / DISCOUNT STORE,2025 GUADALUPE ST,78705,9,BA,1,362,6,C,03/21/2019,23C,Theft,3114547,3114547,30.28362462,-97.74164752,"(30.28362462, -97.74164752)"
20195004300,SUSPICIOUS PERSON,3403,N,01/29/2019 08:00:00 PM,01/29/2019,2000,01/30/2019 06:40:00 PM,01/30/2019,1840,RESIDENCE / HOME,2400 NUECES ST,78705,9,BA,1,360,6,,,,,3113941,3113941,30.28821277,-97.74344485,"(30.28821277, -97.74344485)"
20193300601,BURGLARY OF VEHICLE,601,N,11/25/2019 07:00:00 PM,11/25/2019,1900,11/26/2019 12:48:00 PM,11/26/2019,1248,PARKING LOTS / GARAGE,3401 RED RIVER ST,78705,9,BA,1,348,4,N,12/30/2019,23F,Theft,3119664,3119664,30.29278757,-97.72518396,"(30.29278757, -97.72518396)"
20193370048,DWI,2100,N,12/03/2019 04:03:00 AM,12/03/2019,403,12/03/2019 04:03:00 AM,12/03/2019,403,STREETS / HWY / ROAD / ALLEY,W 38TH ST / GUADALUPE ST,78705,9,BA,5,331,3,N,12/16/2019,,,3115488,3115488,30.30274027,-97.73815152,"(30.30274027, -97.73815152)"
20195023428,BURGLARY OF VEHICLE,601,N,06/07/2019 09:00:00 PM,06/07/2019,2100,06/08/2019 10:42:00 AM,06/08/2019,1042,STREETS / HWY / ROAD / ALLEY,2500 LONGVIEW ST,78705,9,BA,3,356,6,N,06/10/2019,23F,Theft,3111570,3111570,30.28982121,-97.75091594,"(30.28982121, -97.75091594)"
2020791488,POSS CONTROLLED SUB/NARCOTIC,1800,N,03/19/2020 11:46:00 PM,03/19/2020,2346,03/20/2020 12:39:00 AM,03/20/2020,39,STREETS / HWY / ROAD / ALLEY,W 24TH ST / N LAMAR BLVD,78705,9,BA,3,356,6,C,03/20/2020,,,3110994,3110994,30.28853026,-97.75277593,"(30.28853026, -97.75277593)"
20205023246,BURGLARY OF VEHICLE,601,N,06/14/2020 08:30:00 PM,06/14/2020,2030,06/15/2020 02:12:00 PM,06/15/2020,1412,STREETS / HWY / ROAD / ALLEY,2502 LEON ST,78705,9,BA,3,356,6,N,06/15/2020,23F,Theft,3112027,3112027,30.28984976,-97.74946684,"(30.28984976, -97.74946684)"
20205048125,GRAFFITI,1402,N,11/24/2020 11:00:00 PM,11/24/2020,2300,11/25/2020 01:20:00 PM,11/25/2020,1320,PARKING LOTS / GARAGE,600 W 26TH ST,78705,9,BA,1,360,6,N,11/27/2020,,,3113909,3113909,30.29110936,-97.74346854,"(30.29110936, -97.74346854)"
20205045785,CRIMINAL MISCHIEF,1400,N,11/09/2020 11:00:00 PM,11/09/2020,2300,11/10/2020 08:29:00 PM,11/10/2020,2029,PARKING LOTS / GARAGE,2021 GUADALUPE ST,78705,9,BA,1,362,6,N,11/11/2020,,,3114666,3114666,30.28346032,-97.74127482,"(30.28346032, -97.74127482)"
20192430747,HARASSMENT,2703,N,08/31/2019 10:33:00 AM,08/31/2019,1033,08/31/2019 10:33:00 AM,08/31/2019,1033,RESIDENCE / HOME,3508 RED RIVER ST,78705,9,BA,1,348,4,N,09/16/2019,,,3119824,3119824,30.2944568,-97.72463175,"(30.2944568, -97.72463175)"
20203110071,GRAFFITI,1402,N,11/06/2020 12:58:00 AM,11/06/2020,58,11/06/2020 12:58:00 AM,11/06/2020,58,STREETS / HWY / ROAD / ALLEY,2700 NUECES ST,78705,9,BA,1,360,6,N,11/06/2020,,,3113981,3113981,30.29206959,-97.74321459,"(30.29206959, -97.74321459)"
20208004195,THEFT OF HEAVY EQUIPMENT,612,N,09/11/2020 01:00:00 PM,09/11/2020,1300,09/14/2020 01:13:00 PM,09/14/2020,1313,RESIDENCE / HOME,600 W 26TH ST,78705,9,BA,1,360,6,N,09/15/2020,23H,Theft,3113909,3113909,30.29110936,-97.74346854,"(30.29110936, -97.74346854)"
20202790909,AUTO THEFT,700,N,10/05/2020 04:09:00 PM,10/05/2020,1609,10/05/2020 04:43:00 PM,10/05/2020,1643,PARKING LOTS / GARAGE,2100 RIO GRANDE ST,78705,9,BA,2,358,6,N,10/14/2020,240,Auto Theft,3113391,3113391,30.28428962,-97.74529309,"(30.28428962, -97.74529309)"
20201261249,FAMILY DISTURBANCE,3400,N,05/05/2020 07:37:00 PM,05/05/2020,1937,05/05/2020 08:25:00 PM,05/05/2020,2025,RESIDENCE / HOME,610 W 30TH ST,78705,9,BA,3,345,2,,,,,3114113,3114113,30.29713002,-97.74266041,"(30.29713002, -97.74266041)"
20208005957,THEFT OF BICYCLE,609,N,12/02/2020 06:00:00 PM,12/02/2020,1800,12/03/2020 04:27:00 PM,12/03/2020,1627,PARKING LOTS / GARAGE,2021 GUADALUPE ST,78705,9,BA,1,362,6,N,12/07/2020,23H,Theft,3114666,3114666,30.28346032,-97.74127482,"(30.28346032, -97.74127482)"
20195037593,BURGLARY OF VEHICLE,601,N,09/11/2019 10:00:00 PM,09/11/2019,2200,09/12/2019 10:02:00 AM,09/12/2019,1002,PARKING LOTS / GARAGE,GUADALUPE ST / W 31ST ST,78705,9,BA,3,345,2,N,09/12/2019,23F,Theft,3114566,3114566,30.29788443,-97.74120437,"(30.29788443, -97.74120437)"
20191331132,THEFT,600,N,05/13/2019 02:50:00 PM,05/13/2019,1450,05/13/2019 02:58:00 PM,05/13/2019,1458,DEPARTMENT / DISCOUNT STORE,3500 GUADALUPE ST,78705,9,BA,3,345,2,N,05/15/2019,23H,Theft,3115106,3115106,30.30144257,-97.73939721,"(30.30144257, -97.73939721)"
20191851641,THEFT,600,N,07/04/2019 07:52:00 PM,07/04/2019,1952,07/04/2019 07:52:00 PM,07/04/2019,1952,DEPARTMENT / DISCOUNT STORE,2025 GUADALUPE ST,78705,9,BA,1,362,6,C,07/04/2019,23H,Theft,3114547,3114547,30.28362462,-97.74164752,"(30.28362462, -97.74164752)"
20192720308,PUBLIC INTOXICATION,2300,N,09/29/2019 02:44:00 AM,09/29/2019,244,09/29/2019 03:26:00 AM,09/29/2019,326,RESTAURANTS,2800 GUADALUPE ST,78705,9,BA,1,360,6,C,09/29/2019,,,3114281,3114281,30.29349353,-97.74222557,"(30.29349353, -97.74222557)"
20201630554,ASSAULT BY CONTACT,902,N,06/11/2020 11:30:00 AM,06/11/2020,1130,06/11/2020 11:56:00 AM,06/11/2020,1156,STREETS / HWY / ROAD / ALLEY,FRUTH ST / W 29TH ST,78705,9,BA,1,361,6,,,,,3114383,3114383,30.29496863,-97.74186269,"(30.29496863, -97.74186269)"
20198003986,THEFT OF BICYCLE,609,N,10/02/2019 05:30:00 PM,10/02/2019,1730,10/08/2019 10:07:00 AM,10/08/2019,1007,STREETS / HWY / ROAD / ALLEY,W 29TH ST / FRUTH ST,78705,9,BA,1,361,6,N,10/15/2019,23H,Theft,3114383,3114383,30.29496863,-97.74186269,"(30.29496863, -97.74186269)"
2019481078,CRIMINAL TRESPASS,2716,N,02/17/2019 04:03:00 PM,02/17/2019,1603,02/17/2019 04:03:00 PM,02/17/2019,1603,RESTAURANTS,2801 GUADALUPE ST,78705,9,BA,1,361,6,N,03/27/2019,,,3114437,3114437,30.29373368,-97.7417247,"(30.29373368, -97.7417247)"
20195048743,DOC UNREASONABLE NOISE,2405,N,11/26/2019 02:02:00 PM,11/26/2019,1402,11/26/2019 02:02:00 PM,11/26/2019,1402,RESIDENCE / HOME,3412 SPEEDWAY,78705,9,BA,1,346,5,,,,,3116598,3116598,30.29919998,-97.73472852,"(30.29919998, -97.73472852)"
20191741212,DATING DISTURBANCE,2400,N,06/23/2019 06:36:00 PM,06/23/2019,1836,06/23/2019 06:36:00 PM,06/23/2019,1836,RESIDENCE / HOME,2707 RIO GRANDE ST,78705,9,BA,1,360,6,N,08/12/2019,,,3113756,3113756,30.29239187,-97.74391903,"(30.29239187, -97.74391903)"
20203230666,AUTO THEFT,700,N,10/03/2020 08:00:00 PM,10/03/2020,2000,11/18/2020 01:00:00 PM,11/18/2020,1300,PARKING LOTS / GARAGE,600 W 26TH ST,78705,9,BA,1,360,6,N,11/23/2020,240,Auto Theft,3113909,3113909,30.29110936,-97.74346854,"(30.29110936, -97.74346854)"
20195030808,THEFT BY SHOPLIFTING,607,N,07/28/2019 07:16:00 PM,07/28/2019,1916,07/29/2019 11:08:00 AM,07/29/2019,1108,COMMERCIAL / OFFICE BUILDING,2025 GUADALUPE ST,78705,9,BA,1,362,6,N,07/30/2019,23C,Theft,3114547,3114547,30.28362462,-97.74164752,"(30.28362462, -97.74164752)"
20191661164,ASSAULT BY CONTACT,902,N,06/15/2019 06:48:00 PM,06/15/2019,1848,06/15/2019 06:48:00 PM,06/15/2019,1848,STREETS / HWY / ROAD / ALLEY,2400 RIO GRANDE ST,78705,9,BA,3,356,6,N,08/28/2019,,,3113475,3113475,30.28818486,-97.74492244,"(30.28818486, -97.74492244)"
20205043897,DEBIT CARD ABUSE,1108,N,10/30/2020 01:30:00 AM,10/30/2020,130,10/30/2020 12:33:00 PM,10/30/2020,1233,RESIDENCE / HOME,2414 SAN GABRIEL ST,78705,9,BA,3,356,6,N,11/04/2020,,,3112534,3112534,30.28897347,-97.74788351,"(30.28897347, -97.74788351)"
20205004366,THEFT,600,N,01/30/2020 10:00:00 PM,01/30/2020,2200,01/31/2020 03:05:00 PM,01/31/2020,1505,RESIDENCE / HOME,800 W 26TH ST,78705,9,BA,3,356,6,N,02/03/2020,23H,Theft,3113247,3113247,30.29095654,-97.7455707,"(30.29095654, -97.7455707)"
20192281079,BURGLARY OF VEHICLE,601,Y,08/16/2019 01:32:00 PM,08/16/2019,1332,08/16/2019 01:32:00 PM,08/16/2019,1332,PARKING LOTS / GARAGE,2402 GUADALUPE ST,78705,9,BA,1,360,6,N,08/20/2019,23F,Theft,3114429,3114429,30.2878764,-97.74190732,"(30.2878764, -97.74190732)"
20202350496,DWI,2100,N,08/22/2020 08:22:00 AM,08/22/2020,822,08/22/2020 01:48:00 PM,08/22/2020,1348,STREETS / HWY / ROAD / ALLEY,3700 GUADALUPE ST,78705,9,BA,3,345,2,,,,,3115320,3115320,30.30216554,-97.73869948,"(30.30216554, -97.73869948)"
20192660724,DISTURBANCE - OTHER,3401,N,09/23/2019 10:43:00 AM,09/23/2019,1043,09/23/2019 10:43:00 AM,09/23/2019,1043,OTHER / UNKNOWN,2330 GUADALUPE ST,78705,9,BA,1,359,6,N,10/29/2019,,,3114449,3114449,30.28712468,-97.74186412,"(30.28712468, -97.74186412)"
20202990257,DWI,2100,N,10/25/2020 03:27:00 AM,10/25/2020,327,10/25/2020 03:27:00 AM,10/25/2020,327,STREETS / HWY / ROAD / ALLEY,2100 RIO GRANDE ST,78705,9,BA,2,358,6,C,10/25/2020,,,3113391,3113391,30.28428962,-97.74529309,"(30.28428962, -97.74529309)"
2019191733,CRIMINAL TRESPASS,2716,N,01/19/2019 09:09:00 PM,01/19/2019,2109,01/19/2019 10:43:00 PM,01/19/2019,2243,RESTAURANTS,2800 GUADALUPE ST,78705,9,BA,1,360,6,N,04/10/2019,,,3114281,3114281,30.29349353,-97.74222557,"(30.29349353, -97.74222557)"
20195031459,BURGLARY OF VEHICLE,601,N,08/01/2019 05:00:00 PM,08/01/2019,1700,08/02/2019 10:58:00 AM,08/02/2019,1058,COMMERCIAL / OFFICE BUILDING,800 W 26TH ST,78705,9,BA,3,356,6,N,08/02/2019,23F,Theft,3113247,3113247,30.29095654,-97.7455707,"(30.29095654, -97.7455707)"
20191011821,CRIMINAL TRESPASS/TRANSIENT,2721,N,04/11/2019 09:10:00 PM,04/11/2019,2110,04/11/2019 09:10:00 PM,04/11/2019,2110,RESTAURANTS,504 W 24TH ST,78705,9,BA,1,360,6,N,04/15/2019,,,3114209,3114209,30.28793997,-97.74260283,"(30.28793997, -97.74260283)"
20202201512,POSS CONTROLLED SUB/NARCOTIC,1800,N,08/07/2020 10:52:00 PM,08/07/2020,2252,08/07/2020 10:52:00 PM,08/07/2020,2252,STREETS / HWY / ROAD / ALLEY,GUADALUPE ST / W 27TH ST,78705,9,BA,1,361,6,C,08/08/2020,,,3114630,3114630,30.29198405,-97.74116,"(30.29198405, -97.74116)"
20205040532,THEFT OF BICYCLE,609,N,10/06/2020 02:00:00 PM,10/06/2020,1400,10/08/2020 12:06:00 PM,10/08/2020,1206,PARKING LOTS / GARAGE,2414 SAN GABRIEL ST,78705,9,BA,3,356,6,N,10/08/2020,23H,Theft,3112534,3112534,30.28897347,-97.74788351,"(30.28897347, -97.74788351)"
20215021846,THEFT OF LICENSE PLATE,614,N,03/30/2020 08:00:00 AM,03/30/2020,800,06/16/2021 05:21:00 PM,06/16/2021,1721,PARKING LOTS / GARAGE,3320 HARMON AVE,78705,9,BA,1,348,4,N,06/18/2021,23G,Theft,3120329,3120329,30.2918843,-97.72310077,"(30.2918843, -97.72310077)"
20195023923,BURGLARY OF VEHICLE,601,N,06/10/2019 12:30:00 PM,06/10/2019,1230,06/11/2019 03:25:00 PM,06/11/2019,1525,PARKING LOTS / GARAGE,900 W 26TH ST,78705,9,BA,3,356,6,N,06/12/2019,23F,Theft,3112953,3112953,30.29099459,-97.74650145,"(30.29099459, -97.74650145)"
20195052558,GRAFFITI,1402,N,11/14/2019 12:00:00 PM,11/14/2019,1200,12/24/2019 02:58:00 PM,12/24/2019,1458,COMMERCIAL / OFFICE BUILDING,2801 GUADALUPE ST,78705,9,BA,1,361,6,N,01/07/2020,,,3114437,3114437,30.29373368,-97.7417247,"(30.29373368, -97.7417247)"
20205029227,GRAFFITI,1402,N,07/25/2020 12:00:00 AM,07/25/2020,0,07/29/2020 12:16:00 PM,07/29/2020,1216,COMMERCIAL / OFFICE BUILDING,1901 SAN ANTONIO ST,78705,9,BA,1,359,6,N,07/30/2020,,,3114159,3114159,30.28223106,-97.7429145,"(30.28223106, -97.7429145)"
20195020291,HARASSMENT,2703,Y,05/17/2019 04:22:00 AM,05/17/2019,422,05/18/2019 05:14:00 PM,05/18/2019,1714,RESIDENCE / HOME,610 W 30TH ST,78705,9,BA,3,345,2,N,06/24/2019,,,3114113,3114113,30.29713002,-97.74266041,"(30.29713002, -97.74266041)"
20195049812,CRIMINAL MISCHIEF,1400,N,12/04/2019 08:00:00 PM,12/04/2019,2000,12/05/2019 09:34:00 AM,12/05/2019,934,OTHER / UNKNOWN,612 PARK PL,78705,9,BA,1,347,5,N,12/05/2019,,,3117136,3117136,30.28983584,-97.73327558,"(30.28983584, -97.73327558)"
20205000271,BURGLARY OF VEHICLE,601,N,01/02/2020 07:30:00 PM,01/02/2020,1930,01/03/2020 09:32:00 AM,01/03/2020,932,PARKING LOTS / GARAGE,2801 GUADALUPE ST,78705,9,BA,1,361,6,N,01/03/2020,23F,Theft,3114437,3114437,30.29373368,-97.7417247,"(30.29373368, -97.7417247)"
2019150312,CRIMINAL MISCHIEF,1400,N,01/15/2019 08:49:00 AM,01/15/2019,849,01/15/2019 08:49:00 AM,01/15/2019,849,CHURCH / SYNAGOGUE / TEMPLE / MOSQUE,2203 SAN ANTONIO ST,78705,9,BA,1,359,6,N,01/16/2019,,,3114269,3114269,30.28554463,-97.74247698,"(30.28554463, -97.74247698)"
20193540580,ASSAULT BY CONTACT,902,N,12/20/2019 09:45:00 AM,12/20/2019,945,12/20/2019 09:45:00 AM,12/20/2019,945,STREETS / HWY / ROAD / ALLEY,504 W 24TH ST,78705,9,BA,1,360,6,,,,,3114209,3114209,30.28793997,-97.74260283,"(30.28793997, -97.74260283)"
20195037660,THEFT OF BICYCLE,609,N,09/05/2019 09:00:00 PM,09/05/2019,2100,09/12/2019 01:37:00 PM,09/12/2019,1337,RESIDENCE / HOME,2819 RIO GRANDE ST,78705,9,BA,1,360,6,N,09/16/2019,23H,Theft,3113811,3113811,30.29507122,-97.74367283,"(30.29507122, -97.74367283)"
20205000202,CRED CARD ABUSE - OTHER,1106,N,12/22/2019 03:00:00 AM,12/22/2019,300,01/02/2020 03:17:00 PM,01/02/2020,1517,RESIDENCE / HOME,2505 LONGVIEW ST,78705,9,BA,3,356,6,N,01/02/2020,,,3111781,3111781,30.29006613,-97.75024068,"(30.29006613, -97.75024068)"
20205047466,THEFT OF LICENSE PLATE,614,N,11/19/2020 04:38:00 PM,11/19/2020,1638,11/20/2020 04:38:00 PM,11/20/2020,1638,RESIDENCE / HOME,3320 HARMON AVE,78705,9,BA,1,348,4,N,11/23/2020,23G,Theft,3120329,3120329,30.2918843,-97.72310077,"(30.2918843, -97.72310077)"
20203530887,AUTO THEFT,700,N,12/18/2020 02:00:00 PM,12/18/2020,1400,12/18/2020 05:01:00 PM,12/18/2020,1701,PARKING LOTS / GARAGE,2401 LONGVIEW ST,78705,9,BA,3,356,6,N,12/21/2020,240,Auto Theft,3111713,3111713,30.2886878,-97.75049307,"(30.2886878, -97.75049307)"
20205045875,BURGLARY OF VEHICLE,601,N,11/11/2020 12:00:00 AM,11/11/2020,0,11/11/2020 11:43:00 AM,11/11/2020,1143,RESIDENCE / HOME,806 W 24TH ST,78705,9,BA,3,356,6,N,11/11/2020,23F,Theft,3113275,3113275,30.28890411,-97.74553699,"(30.28890411, -97.74553699)"
20205007762,THEFT OF BICYCLE,609,N,02/22/2020 09:00:00 PM,02/22/2020,2100,02/24/2020 01:11:00 PM,02/24/2020,1311,PARKING LOTS / GARAGE,2710 NUECES ST,78705,9,BA,1,360,6,N,02/25/2020,23H,Theft,3114053,3114053,30.29254878,-97.74297353,"(30.29254878, -97.74297353)"
20205010528,THEFT,600,N,03/13/2020 11:06:00 AM,03/13/2020,1106,03/13/2020 12:15:00 PM,03/13/2020,1215,DRUG STORE / DR. OFFICE / HOSPITAL,2025 GUADALUPE ST,78705,9,BA,1,362,6,N,03/16/2020,23H,Theft,3114547,3114547,30.28362462,-97.74164752,"(30.28362462, -97.74164752)"
20202231550,AUTO THEFT,700,N,08/10/2020 10:15:00 PM,08/10/2020,2215,08/10/2020 11:25:00 PM,08/10/2020,2325,PARKING LOTS / GARAGE,800 W 26TH ST,78705,9,BA,3,356,6,N,08/15/2020,240,Auto Theft,3113247,3113247,30.29095654,-97.7455707,"(30.29095654, -97.7455707)"
20205030582,THEFT FROM AUTO,603,N,07/24/2020 08:39:00 AM,07/24/2020,839,08/07/2020 08:39:00 AM,08/07/2020,839,STREETS / HWY / ROAD / ALLEY,3320 HARMON AVE,78705,9,BA,1,348,4,N,08/07/2020,23F,Theft,3120329,3120329,30.2918843,-97.72310077,"(30.2918843, -97.72310077)"
20193510104,AUTO THEFT,700,N,12/17/2019 01:49:00 AM,12/17/2019,149,12/17/2019 02:12:00 AM,12/17/2019,212,PARKING LOTS / GARAGE,2212 SAN GABRIEL ST,78705,9,BA,2,358,,N,12/26/2019,240,Auto Theft,3112358,3112358,30.28662345,-97.74850422,"(30.28662345, -97.74850422)"
20205050925,CRIMINAL MISCHIEF,1400,N,12/12/2020 05:00:00 PM,12/12/2020,1700,12/14/2020 08:24:00 AM,12/14/2020,824,GAS / SERVICE STATIONS,2330 GUADALUPE ST,78705,9,BA,1,359,6,N,12/15/2020,,,3114449,3114449,30.28712468,-97.74186412,"(30.28712468, -97.74186412)"
20202741642,AUTO THEFT,700,N,09/30/2020 10:00:00 PM,09/30/2020,2200,10/01/2020 12:15:00 AM,10/01/2020,15,PARKING LOTS / GARAGE,702 W 25TH ST,78705,9,BA,3,356,6,N,10/07/2020,240,Auto Theft,3113387,3113387,30.28957866,-97.74516395,"(30.28957866, -97.74516395)"
20205039457,BURGLARY NON RESIDENCE,502,N,09/27/2020 04:00:00 PM,09/27/2020,1600,10/01/2020 10:47:00 AM,10/01/2020,1047,OTHER / UNKNOWN,411 W 23RD ST,78705,9,BA,1,359,6,N,10/06/2020,220,Burglary,3114251,3114251,30.28625224,-97.74251503,"(30.28625224, -97.74251503)"
20208001829,CRIMINAL MISCHIEF,1400,N,04/28/2020 12:40:00 PM,04/28/2020,1240,04/28/2020 12:52:00 PM,04/28/2020,1252,RESIDENCE / HOME,2100 RIO GRANDE ST,78705,9,BA,2,358,6,N,05/04/2020,,,3113391,3113391,30.28428962,-97.74529309,"(30.28428962, -97.74529309)"
20205053021,BURGLARY NON RESIDENCE,502,N,12/23/2020 03:00:00 PM,12/23/2020,1500,12/28/2020 09:56:00 AM,12/28/2020,956,RESIDENCE / HOME,2401 LONGVIEW ST,78705,9,BA,3,356,6,N,01/05/2021,220,Burglary,3111713,3111713,30.2886878,-97.75049307,"(30.2886878, -97.75049307)"
